2009-02-09T08:27:00.000Z	Dillizar		how can i record what i am doing on the desktop
2009-02-09T08:28:00.000Z	Dillizar		how can i video record what i am doing on the desktop
2009-02-09T08:28:00.000Z	vVvHACKERvVv	Dillizar	I use gtk-recordmydesktop
2009-02-09T08:30:00.000Z	Dillizar	vVvHACKERvVv	where can i get this gtk-recordmydesktop
2009-02-09T08:31:00.000Z	vVvHACKERvVv	Dillizar	sudo apt-get install gtk-recordmydesktop
2009-02-09T08:32:00.000Z	vVvHACKERvVv	Dillizar	You're welcome
2009-02-09T08:38:00.000Z	Dillizar	vVvHACKERvVv	 dude makes my pc ho SLOW
2009-02-09T08:40:00.000Z	vVvHACKERvVv	Dillizar	it it working?
2009-02-09T08:46:00.000Z	vVvHACKERvVv	Dillizar	actually what brought me here was the blurr of my desktop video recordings when mposted to youtube
2009-02-09T08:46:00.000Z	Dillizar	vVvHACKERvVv	 maybe because its a ogg
2009-02-09T08:47:00.000Z	vVvHACKERvVv	Dillizar	its an ogv not an ogg
2009-02-09T08:48:00.000Z	Dillizar	vVvHACKERvVv	does recording your desktop makes your pc SLOW??
2009-02-09T08:48:00.000Z	vVvHACKERvVv	Dillizar	no
2009-02-09T08:48:00.000Z	vVvHACKERvVv	Dillizar	use 15 FPS and NTSC methods
2009-02-09T08:49:00.000Z	Dillizar	vVvHACKERvVv	where can i find the methods
2009-02-09T08:50:00.000Z	vVvHACKERvVv	Dillizar	you have to re-encode with DeVeDe
2009-02-09T08:50:00.000Z	Dillizar	vVvHACKERvVv	and when i select a window? desktop ??
2009-02-09T08:51:00.000Z	vVvHACKERvVv	Dillizar	you can choose window if you want less system resources
2009-02-09T09:09:00.000Z	vVvHACKERvVv	Dillizar	/etc/init.d
2009-02-09T09:12:00.000Z	vVvHACKERvVv	Dillizar	i c
2009-02-09T09:14:00.000Z	Dillizar	vVvHACKERvVv	so do you know
