2005-12-05T08:36:00.000Z	theD3viL		What i must select in install proggres if i have 1 patrition with no type and wanna install ubuntu on it? Manual partitioning and then ?
2005-12-05T08:36:00.000Z	frogzoo	theD3viL	just point it at the whole drive & use automatic
2005-12-05T08:37:00.000Z	theD3viL	frogzoo	no couse if i do this format all partitions
2005-12-05T08:38:00.000Z	frogzoo	theD3viL	please respec your hd layout
2005-12-05T08:39:00.000Z	theD3viL	frogzoo	hm .. ? do you thing that? > 20 GB NTFS > 20 GB unused
2005-12-05T08:42:00.000Z	frogzoo	theD3viL	well if it was me... 2gig = "/" 2 gig swap + 8 gig /usr + 8gig /home
2005-12-05T08:46:00.000Z	theD3viL	frogzoo	can i pick up automaticly partitioning but only for 1 partition ?
2005-12-05T08:46:00.000Z	frogzoo	theD3viL	not sure
2005-12-05T08:49:00.000Z	frogzoo	theD3viL	install w32codecs
2005-12-05T08:49:00.000Z	theD3viL	frogzoo	i have install it
2005-12-05T08:52:00.000Z	frogzoo	theD3viL	totem should just work - you sure it's a totem plugin?
2005-12-05T08:53:00.000Z	theD3viL	frogzoo	yes > ** (totem-mozilla-viewer:10743): CRITICAL **: bacon_video_widget_stop: assertion `bvw != NULL' failed
2005-12-06T08:27:00.000Z	frogzoo	theD3viL	set the option in Synaptic to trash pkgs from cache not in repos
2005-12-06T08:28:00.000Z	theD3viL	frogzoo	hm..? wait a sec
2005-12-06T08:28:00.000Z	frogzoo	theD3viL	it's under "files"
2005-12-06T08:29:00.000Z	frogzoo	theD3viL	settings -> prefs -> files
2005-12-06T08:30:00.000Z	theD3viL	frogzoo	yes i see...which? 1,2,3 ? :P
2005-12-06T08:30:00.000Z	frogzoo	theD3viL	if you just upgraded, probably just click "clear cache" and then select 3
2005-12-06T08:30:00.000Z	theD3viL	frogzoo	ill do that when ill upgraded...
2005-12-06T08:31:00.000Z	frogzoo	theD3viL	but your hoary pkgs were deleted when you changed repos, so just pick 3
2005-12-06T08:32:00.000Z	frogzoo	theD3viL	don't sweat it - just upgrade & it all works
2005-12-06T08:32:00.000Z	theD3viL	frogzoo	i just asking..
