2006-09-23T14:50:00.000Z	juggernaut1980		what's a good app for playing dvd's?
2006-09-23T14:51:00.000Z	juggernaut1980		i'll be tryin that now then!  XD
2006-09-23T14:52:00.000Z	juggernaut1980		i installed the package for gxine, but it didn't put a player in my app list.
2006-09-23T14:54:00.000Z	juggernaut1980		totem is the app that started up but it gave an error.
2006-09-23T14:56:00.000Z	juggernaut1980		i keep getting this dpkg: parse error when i do the apt-get install
2006-09-23T14:57:00.000Z	arnducky	juggernaut1980	have you done apt-get update first, etc, etc?
2006-09-23T14:58:00.000Z	arnducky	juggernaut1980	have you tried Synaptic on the GUI or Adept (the ubuntu choice)?
2006-09-23T14:58:00.000Z	arnducky	juggernaut1980	updates your local cache from the repos
2006-09-23T15:03:00.000Z	arnducky	juggernaut1980	I highly recommend you look on your start-button --> System
2006-09-23T15:45:00.000Z	arnducky	juggernaut1980	pastebin the error message, then paste the URL that pastebin gives you back in here
2006-09-23T16:01:00.000Z	juggernaut1980	arnducky	stil here?
2006-09-23T16:02:00.000Z	arnducky	juggernaut1980	yeah -- trying to work on my own system RN though
2006-09-23T16:03:00.000Z	arnducky	juggernaut1980	try "sudo dpkg-reconfigure all" then try again
2006-09-23T16:24:00.000Z	arnducky	juggernaut1980	same weird 'MSDOS EOF' error?
2006-09-23T16:25:00.000Z	juggernaut1980	arnducky	 exactly right!
2006-09-23T16:27:00.000Z	arnducky	juggernaut1980	ARE YOU SAYING THAT 99oops00 any program in the repository that you try to install gives you taht error?
2006-09-23T16:28:00.000Z	juggernaut1980	arnducky	 that's exactly what's happening here.  it worked earlier with xmms, but now i can't get anything!  :(
2006-09-23T16:29:00.000Z	arnducky	juggernaut1980	very possible
2006-09-23T05:53:00.000Z	arnducky	juggernaut1980	what's wrogn with xine-ui or amarok-xine or even (ewww) mplayer?
